iteration,DAGWO_r0.1,DAGWO_r0.2,DAGWO_r0.3,DAGWO_r0.4,DAGWO_r0.5,GWO,DA
200,1.1198153333333333E8,1.0994066666666667E8,1.1420573333333333E8,1.1975206666666667E8,1.2103866666666667E8,1.086848E8,1.27606E8
201,1.151378E8,1.1148966666666667E8,1.1864253333333333E8,1.1707193333333333E8,1.147864E8,1.0657693333333333E8,1.27606E8
202,1.09901E8,1.1225466666666667E8,1.165742E8,1.1923773333333333E8,1.2215326666666667E8,1.0557673333333333E8,1.27606E8
203,1.1038893333333333E8,1.0940553333333333E8,1.12949E8,1.1655573333333333E8,1.182138E8,1.0426866666666667E8,1.27606E8
204,1.102368E8,1.1095393333333333E8,1.1364993333333333E8,1.1742093333333333E8,1.20173E8,1.0254126666666667E8,1.27606E8
205,1.1275786666666667E8,1.0871326666666667E8,1.1130313333333333E8,1.175676E8,1.2020733333333333E8,1.0040766666666667E8,1.27606E8
206,1.0844366666666667E8,1.100462E8,1.1169666666666667E8,1.174604E8,1.17094E8,1.002904E8,1.27606E8
207,1.1075826666666667E8,1.1216526666666667E8,1.1359886666666667E8,1.1757386666666667E8,1.2109593333333333E8,9.99268E7,1.27606E8
208,1.112406E8,1.0887646666666667E8,1.095466E8,1.1752526666666667E8,1.183648E8,9.881593333333333E7,1.27606E8
209,1.1027926666666667E8,1.068936E8,1.1730346666666667E8,1.1531873333333333E8,1.1873286666666667E8,9.993206666666667E7,1.27606E8
210,1.105732E8,1.0786906666666667E8,1.1318006666666667E8,1.1942793333333333E8,1.156302E8,9.854853333333333E7,1.27606E8
211,1.1040906666666667E8,1.0871013333333333E8,1.1428346666666667E8,1.1917133333333333E8,1.180474E8,9.77772E7,1.27606E8
212,1.100718E8,1.0767953333333333E8,1.082922E8,1.1582706666666667E8,1.1688046666666667E8,9.476033333333333E7,1.27606E8
213,1.107206E8,1.0641446666666667E8,1.111116E8,1.102212E8,1.13395E8,9.426246666666667E7,1.27606E8
214,1.0743066666666667E8,1.07508E8,1.0811786666666667E8,1.1397213333333333E8,1.141624E8,9.310113333333333E7,1.27606E8
215,1.0887173333333333E8,1.0637473333333333E8,1.1185073333333333E8,1.1484213333333333E8,1.1240633333333333E8,9.102686666666667E7,1.27606E8
216,1.090306E8,1.0521993333333333E8,1.1230286666666667E8,1.1556346666666667E8,1.1682646666666667E8,9.229813333333333E7,1.27606E8
217,1.090716E8,1.0648046666666667E8,1.1155213333333333E8,1.1132326666666667E8,1.1330066666666667E8,9.019513333333333E7,1.27606E8
218,1.0751953333333333E8,1.0597126666666667E8,1.090792E8,1.137692E8,1.136108E8,8.79998E7,1.27606E8
219,1.0997666666666667E8,1.0417486666666667E8,1.087608E8,1.125132E8,1.1241833333333333E8,8.907006666666667E7,1.27606E8
220,1.0871173333333333E8,1.057406E8,1.0829906666666667E8,1.1101646666666667E8,1.1343273333333333E8,8.856746666666667E7,1.27606E8
221,1.066018E8,1.03878E8,1.0882513333333333E8,1.1126006666666667E8,1.084854E8,8.700753333333333E7,1.27606E8
222,1.0838173333333333E8,1.0649786666666667E8,1.08289E8,1.0939653333333333E8,1.11044E8,8.585926666666667E7,1.27606E8
223,1.081548E8,1.0713406666666667E8,1.1056393333333333E8,1.09971E8,1.0808986666666667E8,8.634793333333333E7,1.27606E8
224,1.0959673333333333E8,1.055674E8,1.0644193333333333E8,1.0948233333333333E8,1.095366E8,8.632413333333333E7,1.27606E8
225,1.075114E8,1.0615086666666667E8,1.1065206666666667E8,1.1152953333333333E8,1.1005793333333333E8,8.510726666666667E7,1.27606E8
226,1.0766706666666667E8,1.0416566666666667E8,1.0885866666666667E8,1.1149206666666667E8,1.1111866666666667E8,8.47976E7,1.27606E8
227,1.0728106666666667E8,1.0764793333333333E8,1.062288E8,1.1038306666666667E8,1.122864E8,8.39978E7,1.27606E8
228,1.056456E8,1.610272E8,1.721814E8,1.106608E8,1.0978646666666667E8,8.34736E7,1.27606E8
229,1.0790753333333333E8,1.062582E8,1.0885433333333333E8,1.068194E8,1.0961086666666667E8,8.306573333333333E7,1.27606E8
230,1.0722533333333333E8,1.0390453333333333E8,1.0638753333333333E8,1.0872513333333333E8,1.0908213333333333E8,8.29344E7,1.27606E8
231,1.0627466666666667E8,1.030276E8,1.051724E8,1.084744E8,1.0773513333333333E8,8.25384E7,1.27606E8
232,1.05482E8,1.0170146666666667E8,1.0711966666666667E8,1.0997573333333333E8,1.0664926666666667E8,8.17322E7,1.27606E8
233,1.0481593333333333E8,1.01571E8,1.0880273333333333E8,1.070414E8,1.06101E8,8.163253333333333E7,1.27606E8
234,1.063886E8,1.0321693333333333E8,1.0415586666666667E8,1.089488E8,1.0401566666666667E8,8.169226666666667E7,1.27606E8
235,1.0714833333333333E8,1.0254E8,1.0481373333333333E8,1.086374E8,1.0559913333333333E8,8.092866666666667E7,1.27606E8
236,1.0564333333333333E8,1.0367406666666667E8,1.076082E8,1.0769846666666667E8,1.0298606666666667E8,7.997326666666667E7,1.27606E8
237,1.059592E8,1.0428033333333333E8,1.0654653333333333E8,1.0716193333333333E8,1.0442573333333333E8,8.061993333333333E7,1.27606E8
238,1.6822466666666666E8,1.0168513333333333E8,1.0410926666666667E8,1.081254E8,1.056456E8,8.02746E7,1.27606E8
239,1.0629013333333333E8,1.02954E8,1.0302273333333333E8,1.073006E8,1.057896E8,7.97494E7,1.27606E8
240,1.056592E8,1.0235613333333333E8,1.0604113333333333E8,1.0731346666666667E8,1.0180673333333333E8,7.959933333333333E7,1.27606E8
241,1.056234E8,1.0266586666666667E8,1.0492E8,1.0630366666666667E8,1.0090086666666667E8,7.88358E7,1.27606E8
242,1.0492113333333333E8,1.015158E8,1.0211866666666667E8,1.0505446666666667E8,1.0265106666666667E8,7.923813333333333E7,1.27606E8
243,1.0551186666666667E8,1.0187886666666667E8,1.0360066666666667E8,1.062478E8,1.01435E8,7.935853333333333E7,1.27606E8
244,1.0618186666666667E8,1.0103013333333333E8,1.0329633333333333E8,1.0376973333333333E8,1.026702E8,7.885013333333333E7,1.27606E8
245,1.0603846666666667E8,1.00563E8,1.013596E8,1.0763166666666667E8,1.0214893333333333E8,7.854253333333333E7,1.27606E8
246,1.0491353333333333E8,9.97344E7,1.0681426666666667E8,1.0324346666666667E8,9.94308E7,7.846E7,1.27606E8
247,1.0502793333333333E8,1.03025E8,1.0195986666666667E8,1.04336E8,1.0228733333333333E8,7.758413333333333E7,1.27606E8
248,1.0444826666666667E8,1.024358E8,1.023586E8,1.062564E8,1.0072766666666667E8,7.69808E7,1.27606E8
249,1.0575933333333333E8,1.0068326666666667E8,1.0273906666666667E8,1.041442E8,1.0000233333333333E8,7.646986666666667E7,1.27606E8
250,1.0600773333333333E8,1.0243406666666667E8,1.0290286666666667E8,1.0573473333333333E8,9.807186666666667E7,7.689626666666667E7,1.27606E8
251,1.047812E8,9.86822E7,1.0229766666666667E8,1.0234033333333333E8,9.89426E7,7.602746666666667E7,1.27606E8
252,1.040878E8,9.936366666666667E7,1.0175766666666667E8,1.014134E8,9.781013333333333E7,7.643473333333333E7,1.27606E8
253,1.0370766666666667E8,9.915433333333333E7,9.963793333333333E7,1.014336E8,1.0163953333333333E8,7.593353333333333E7,1.27606E8
254,1.0418566666666667E8,9.956113333333333E7,1.0100933333333333E8,1.0338813333333333E8,9.81474E7,7.529713333333333E7,1.27606E8
255,1.036676E8,9.856986666666667E7,1.0145933333333333E8,1.011248E8,9.48586E7,7.50086E7,1.27606E8
256,1.0409086666666667E8,9.744653333333333E7,1.0028373333333333E8,1.021546E8,9.727293333333333E7,7.57098E7,1.27606E8
257,1.663272E8,9.8569E7,1.0231666666666667E8,1.01998E8,9.69608E7,7.498833333333333E7,1.27606E8
258,1.0439266666666667E8,9.84016E7,1.0314293333333333E8,1.0389153333333333E8,9.53764E7,7.523253333333333E7,1.27606E8
259,1.047926E8,9.972566666666667E7,1.00983E8,1.02813E8,9.566166666666667E7,7.545953333333333E7,1.27606E8
260,1.026372E8,9.865566666666667E7,1.012008E8,1.002488E8,9.70154E7,7.51732E7,1.27606E8
261,1.0327946666666667E8,9.8486E7,1.041306E8,1.047982E8,9.65604E7,7.54452E7,1.27606E8
262,1.0394366666666667E8,9.836486666666667E7,1.0272693333333333E8,1.0267026666666667E8,9.304346666666667E7,7.461266666666667E7,1.27606E8
263,1.029012E8,9.713973333333333E7,1.01404E8,1.004924E8,9.235506666666667E7,7.487153333333333E7,1.27606E8
264,1.027554E8,9.915753333333333E7,1.0173286666666667E8,1.010228E8,9.36216E7,7.45494E7,1.27606E8
265,1.0315066666666667E8,9.944973333333333E7,9.981133333333333E7,1.002688E8,9.297233333333333E7,7.43572E7,1.27606E8
266,1.0322026666666667E8,9.727613333333333E7,1.00334E8,9.96058E7,9.106666666666667E7,7.483846666666667E7,1.27606E8
267,1.0292746666666667E8,9.6343E7,9.767886666666667E7,9.993193333333333E7,9.092693333333333E7,7.479173333333333E7,1.27606E8
268,1.0232326666666667E8,9.671766666666667E7,9.953533333333333E7,9.910813333333333E7,9.080486666666667E7,7.43572E7,1.27606E8
269,1.0231373333333333E8,9.572653333333333E7,1.0137086666666667E8,9.89432E7,9.105246666666667E7,7.40146E7,1.27606E8
270,1.0278746666666667E8,9.654393333333333E7,9.994633333333333E7,9.63374E7,9.03476E7,7.40112E7,1.27606E8
271,1.0329873333333333E8,9.7409E7,9.888326666666667E7,9.633566666666667E7,9.0426E7,7.40112E7,1.27606E8
272,1.0258046666666667E8,9.698013333333333E7,9.865293333333333E7,9.693646666666667E7,8.874353333333333E7,7.399806666666667E7,1.27606E8
273,1.0264386666666667E8,9.766786666666667E7,9.839673333333333E7,9.856266666666667E7,8.988986666666667E7,7.421993333333333E7,1.27606E8
274,1.029162E8,9.666973333333333E7,9.684986666666667E7,9.83584E7,8.989946666666667E7,7.399806666666667E7,1.27606E8
275,1.0232686666666667E8,9.737386666666667E7,9.747826666666667E7,9.62296E7,8.898946666666667E7,7.399806666666667E7,1.27606E8
276,1.0171226666666667E8,9.653666666666667E7,9.56364E7,9.626286666666667E7,8.841566666666667E7,7.340786666666667E7,1.27606E8
277,1.0136966666666667E8,9.705973333333333E7,9.900506666666667E7,9.913726666666667E7,8.776813333333333E7,7.33412E7,1.27606E8
278,1.011386E8,9.599033333333333E7,9.65726E7,9.61074E7,8.864346666666667E7,7.36132E7,1.27606E8
279,1.0205486666666667E8,9.585833333333333E7,9.818206666666667E7,9.59036E7,8.782046666666667E7,7.36132E7,1.27606E8
280,1.0115173333333333E8,9.620533333333333E7,9.626826666666667E7,9.475113333333333E7,8.763393333333333E7,7.33412E7,1.27606E8
281,1.01429E8,9.803433333333333E7,9.622986666666667E7,9.596166666666667E7,8.717006666666667E7,7.335773333333333E7,1.27606E8
282,1.0113773333333333E8,9.55454E7,9.53738E7,9.447313333333333E7,8.648506666666667E7,7.33412E7,1.27606E8
283,1.011386E8,9.677473333333333E7,9.795953333333333E7,9.46534E7,8.624E7,7.33412E7,1.27606E8
284,1.0135053333333333E8,9.493593333333333E7,9.722366666666667E7,9.75734E7,8.684673333333333E7,7.33412E7,1.27606E8
285,1.0115513333333333E8,9.51844E7,9.71004E7,9.478146666666667E7,8.67064E7,7.33412E7,1.27606E8
286,1.0144366666666667E8,9.456826666666667E7,9.580913333333333E7,9.6267E7,8.612146666666667E7,7.33412E7,1.27606E8
287,1.0180713333333333E8,9.457166666666667E7,9.749326666666667E7,9.51218E7,8.67526E7,7.33412E7,1.27606E8
288,1.0105673333333333E8,9.43754E7,9.487293333333333E7,9.549273333333333E7,8.611106666666667E7,7.33412E7,1.27606E8
289,1.0136966666666667E8,9.516753333333333E7,9.792166666666667E7,9.52924E7,8.63718E7,7.33412E7,1.27606E8
290,1.0105673333333333E8,9.409813333333333E7,9.74636E7,9.484793333333333E7,8.611446666666667E7,7.33412E7,1.27606E8
291,1.0166006666666667E8,9.492653333333333E7,9.719673333333333E7,9.64264E7,8.576846666666667E7,7.332993333333333E7,1.27606E8
292,1.0174966666666667E8,9.421646666666667E7,9.523793333333333E7,9.392126666666667E7,8.634553333333333E7,7.332993333333333E7,1.27606E8
293,1.0109153333333333E8,9.434573333333333E7,9.531193333333333E7,9.364213333333333E7,8.609706666666667E7,7.332993333333333E7,1.27606E8
294,1.0104546666666667E8,9.44584E7,9.6182E7,9.487833333333333E7,8.604046666666667E7,7.332993333333333E7,1.27606E8
295,1.0104546666666667E8,9.473433333333333E7,9.589373333333333E7,9.4541E7,8.609793333333333E7,7.332993333333333E7,1.27606E8
296,1.0134713333333333E8,9.42666E7,9.529793333333333E7,9.393766666666667E7,8.60918E7,7.332993333333333E7,1.27606E8
297,1.0134713333333333E8,9.42678E7,9.7215E7,9.429253333333333E7,8.576846666666667E7,7.332993333333333E7,1.27606E8
298,1.016956E8,9.429353333333333E7,9.65618E7,9.47886E7,8.60814E7,7.332993333333333E7,1.27606E8
299,1.013584E8,9.44554E7,9.68376E7,9.5364E7,8.576846666666667E7,7.332993333333333E7,1.27606E8
300,1.0104546666666667E8,9.366853333333333E7,9.555613333333333E7,9.43178E7,8.576846666666667E7,0.0,1.27606E8
